,url,title,authorname,avg_rating,num_rat,num_rev,total_pages,ori_year,places,series,awards,genre3
500,https://www.goodreads.com//book/show/68455.Wie_a_Jask_ki,Wieża Jaskółki,Andrzej Sapkowski,4.26,"54,221","2,218",428,2001,,1,Paszporty Polityki (1997),"['Fantasy', 'Fiction', 'European Literature']"
501,https://www.goodreads.com//book/show/10425098-escaping-destiny,Escaping Destiny,Jeffrey Pierce,4.03,145,27,254,2011,,1,,"['Fantasy', 'Fantasy', 'Paranormal']"
502,https://www.goodreads.com//book/show/40941582,گم شده ای در مه,سید مرتضی مصطفوی,4.03,897,225,82,2016,,0,,"['Fiction', 'Philosophy', 'Spirituality']"
503,https://www.goodreads.com//book/show/17163514-the-rose-and-the-thorn,The Rose and the Thorn,Michael J. Sullivan,4.40,"22,055","1,021",347,2013,,1,,"['Fantasy', 'Fiction', 'Fantasy']"
504,https://www.goodreads.com//book/show/55876726-winterhorn,Winterhorn,Baiculescu Ovidiu Nicolae,4.94,17,9,371,2020,,0,,[]
505,https://www.goodreads.com//book/show/16075834-tribesman,Tribesman,Paul Freeman,3.89,149,26,196,2012,,1,,['Fantasy']
506,https://www.goodreads.com//book/show/23154350-the-last-dragon-slayer,The Last Dragon Slayer,Martyn Stanley,3.68,445,110,290,2014,,1,,"['Fantasy', 'Fantasy', 'Dragons']"
507,https://www.goodreads.com//book/show/526071.The_First_Chronicles_of_Druss_the_Legend,The First Chronicles of Druss the Legend,David Gemmell,4.34,"10,654",210,334,1999,,1,,"['Fantasy', 'Fiction', 'Fantasy']"
508,https://www.goodreads.com//book/show/43700522-otuna-s-flute,Otuna's Flute,Maricar Banguis,5.00,30,2,206,2019,,0,,[]
509,https://www.goodreads.com//book/show/11447962-the-rootless,The Rootless,Angelo Tsanatelis,4.31,32,3,0,2011,,0,,"['Fantasy', 'Dark Fantasy', 'Fantasy']"
510,https://www.goodreads.com//book/show/338329.Three_Hearts_and_Three_Lions,Three Hearts and Three Lions,Poul Anderson,3.87,"4,160",304,177,2003,,1,Retro Hugo Award Nominee for Best Novella (2004),"['Fantasy', 'Fiction', 'Science Fiction']"
511,https://www.goodreads.com//book/show/33225153-wandfasted,Wandfasted,Laurie Forest,4.25,"3,431",326,235,2017,,1,,"['Fantasy', 'Romance', 'Young Adult']"
512,https://www.goodreads.com//book/show/58889.Sandry_s_Book,Sandry's Book,Tamora Pierce,3.97,"43,737","1,145",252,2006,Emelan,1,"Mythopoeic Fantasy Award Nominee for Children's Literature (2000), Judy Lopez Memorial Award for Children's Literature Nominee (1998)","['Fantasy', 'Young Adult', 'Fiction']"
513,https://www.goodreads.com//book/show/92408.Shardik,Shardik,Richard Adams,3.50,"3,900",295,604,2004,Beklan Empire,1,,"['Fantasy', 'Fiction', 'Animals']"
514,https://www.goodreads.com//book/show/28762288-pseudo-dragon,Pseudo-Dragon,Cheryl Matthynssens,4.39,141,16,670,2016,,1,,['Fantasy']
515,https://www.goodreads.com//book/show/56581167-stavros,Stavros,Juddy Anderson C. Punzalan,4.32,41,16,38,2021,,0,,[]
516,https://www.goodreads.com//book/show/43917.Rise_of_a_Merchant_Prince,Rise of a Merchant Prince,Raymond E. Feist,4.06,"26,761",248,479,1996,,1,,"['Fantasy', 'Fiction', 'Fantasy']"
517,https://www.goodreads.com//book/show/59219.The_Talisman,The Talisman,Stephen King,4.13,"110,505","3,552",656,2001,,1,"Locus Award Nominee for Best Fantasy Novel (1985), World Fantasy Award Nominee for Best Novel (1985), Audie Award for Fiction, Unabridged (2002)","['Horror', 'Fantasy', 'Fiction']"
518,https://www.goodreads.com//book/show/10803121-the-alloy-of-law,The Alloy of Law,Brandon Sanderson,4.20,"147,683","8,599",332,2011,,1,"Geffen Award for Best Translated Fantasy Book (2019), David Gemmell Legend Award Nominee for Best Fantasy Novel (2012), Goodreads Choice Award Nominee for Fantasy (2011)","['Fantasy', 'Fiction', 'Science Fiction']"
519,https://www.goodreads.com//book/show/19298.The_Swords_of_Night_and_Day,The Swords of Night and Day,David Gemmell,4.32,"8,265",139,640,2005,,1,,"['Fantasy', 'Fiction', 'Fantasy']"
520,https://www.goodreads.com//book/show/23491735-sword-of-shadows,Sword of Shadows,C.N. Lesley,4.49,82,42,376,2014,,1,,['Fantasy']
521,https://www.goodreads.com//book/show/399345.The_Chronicles_of_Corum,The Chronicles of Corum,Michael Moorcock,4.04,"1,631",26,382,1987,,1,,"['Fantasy', 'Fiction', 'Heroic Fantasy']"
522,https://www.goodreads.com//book/show/186182.Kull,Kull: Exile of Atlantis,Robert E. Howard,3.98,"2,630",148,352,2006,Valusia,1,,"['Fantasy', 'Heroic Fantasy', 'Sword and Sorcery']"
523,https://www.goodreads.com//book/show/18044158-the-one,The One,J.K. Accinni,4.45,257,48,2013,,,1,,"['Science Fiction', 'Fantasy', 'Science Fiction']"
524,https://www.goodreads.com//book/show/317497.The_Misenchanted_Sword,The Misenchanted Sword,Lawrence Watt-Evans,4.03,"3,376",131,228,2000,,1,,"['Fantasy', 'Fiction', 'Humor']"
525,https://www.goodreads.com//book/show/7114825-cold-magic,Cold Magic,Kate Elliott,3.72,"8,741","1,075",528,2010,,1,DABWAHA Romance Tournament for Best Novel with Romantic Elements/Crossover (2011),"['Fantasy', 'Science Fiction', 'Steampunk']"
526,https://www.goodreads.com//book/show/239105.The_Silent_Blade,The Silent Blade,R.A. Salvatore,4.12,"18,979",209,394,1998,,1,,"['Fantasy', 'Dungeons and Dragons', 'Forgotten Realms']"
527,https://www.goodreads.com//book/show/1021251.The_Birthgrave,The Birthgrave,Tanith Lee,3.76,"1,496",134,408,1975,,1,Nebula Award Nominee for Best Novel (1975),"['Fantasy', 'Fiction', 'Science Fiction']"
528,https://www.goodreads.com//book/show/492069.M_lusine,Mélusine,Sarah Monette,3.64,"4,072",395,477,2006,,1,"Locus Award Nominee for Best First Novel (2006), James Tiptree Jr. Award Nominee for Longlist (2005)","['Fantasy', 'LGBT', 'Fiction']"
529,https://www.goodreads.com//book/show/49021976-rhythm-of-war,Rhythm of War,Brandon Sanderson,4.64,"45,572","4,768",1232,2020,,1,"Goodreads Choice Award Nominee for Fantasy (2020), BookNest Award for Best Traditionally Published Novel (2020)","['Fantasy', 'Fiction', 'Fantasy']"
530,https://www.goodreads.com//book/show/12432220-the-false-prince,The False Prince,Jennifer A. Nielsen,4.18,"82,576","9,485",342,2012,,1,"Utah Book Award for Young Adult Literature (2014), Pennsylvania Young Readers' Choice Award Nominee for Grades 6-8 (2014), Rhode Island Teen Book Award Nominee (2014), Dorothy Canfield Fisher Children's Book Award Nominee (2014), California Young Readers Medal for Middle School/Junior High (2015) ...more","['Fantasy', 'Young Adult', 'Childrens']"
531,https://www.goodreads.com//book/show/11774272-the-killing-moon,The Killing Moon,N.K. Jemisin,3.93,"14,484","1,731",418,2012,,1,"Nebula Award Nominee for Best Novel (2012), Locus Award Nominee for Best Fantasy Novel (2013), World Fantasy Award Nominee for Best Novel (2013), Goodreads Choice Award Nominee for Fantasy (2012)","['Fantasy', 'Fiction', 'Fantasy']"
532,https://www.goodreads.com//book/show/14781491-the-time-of-contempt,The Time of Contempt,Andrzej Sapkowski,4.19,"79,355","3,402",331,2013,,1,,"['Fantasy', 'Fiction', 'Audiobook']"
533,https://www.goodreads.com//book/show/15566.The_Elf_Queen_of_Shannara,The Elf Queen of Shannara,Terry Brooks,4.04,"29,800",276,416,1998,,1,,"['Fantasy', 'Fiction', 'Fantasy']"
534,https://www.goodreads.com//book/show/47212.Storm_Front,Storm Front,Jim Butcher,3.99,"309,313","17,058",355,2000,"Chicago, Illinois (United States)",1,Compton Crook Award Nominee (2001),"['Fantasy', 'Fantasy', 'Urban Fantasy']"
535,https://www.goodreads.com//book/show/24094.Wolf_Speaker,Wolf-Speaker,Tamora Pierce,4.14,"58,497","1,041",344,2005,Tortall,1,,"['Fantasy', 'Young Adult', 'Fiction']"
536,https://www.goodreads.com//book/show/77161.Grass_for_His_Pillow,Grass for His Pillow,Lian Hearn,4.03,"22,602",681,344,2004,Japan,1,,"['Fantasy', 'Fiction', 'Historical']"
537,https://www.goodreads.com//book/show/3274660-tempus-with-his-right-side-companion-niko,Tempus with his right-side companion Niko,Janet E. Morris,4.14,240,15,277,1987,,1,,"['Fantasy', 'Fiction', 'Short Stories']"
538,https://www.goodreads.com//book/show/13834.The_Realms_of_the_Gods,The Realms of the Gods,Tamora Pierce,4.31,"52,894","1,027",347,2006,,1,,"['Fantasy', 'Young Adult', 'Science Fiction Fantasy']"
539,https://www.goodreads.com//book/show/5093.Song_of_Susannah,Song of Susannah,Stephen King,3.97,"141,126","3,941",544,2006,,1,Locus Award Nominee for Best Fantasy Novel (2005),"['Fantasy', 'Fiction', 'Horror']"
540,https://www.goodreads.com//book/show/27411345-wrath,Wrath,John Gwynne,4.49,"8,550",965,720,2016,,1,"David Gemmell Legend Award Nominee for Best Fantasy Novel (2017), David Gemmell Ravenheart Award Nominee for Best Fantasy Cover Art (2017), BookNest Award for Best Traditionally Published Novel (2017)","['Fantasy', 'Fantasy', 'Epic Fantasy']"
541,https://www.goodreads.com//book/show/393145.The_Riddle,The Riddle,Alison Croggon,4.11,"20,809",616,490,2006,,1,,"['Fantasy', 'Young Adult', 'Fiction']"
542,https://www.goodreads.com//book/show/974209.The_Misplaced_Legion,The Misplaced Legion,Harry Turtledove,3.91,"1,709",57,323,1987,,1,,"['Fantasy', 'Science Fiction', 'Alternate History']"
543,https://www.goodreads.com//book/show/40651803-valor,Valor,John Gwynne,4.39,"12,499","1,055",680,2014,,1,David Gemmell Legend Award Nominee for Best Fantasy Novel (2015),"['Fantasy', 'Fantasy', 'Epic Fantasy']"
544,https://www.goodreads.com//book/show/585576.Tales_From_the_Vulgar_Unicorn,Tales From the Vulgar Unicorn,Robert Lynn Asprin,3.86,"3,202",66,299,1991,,1,"Locus Award Nominee for Best Anthology (1981), Balrog Award Nominee for Best Collection/Anthology (1981)","['Fantasy', 'Fiction', 'Anthologies']"
545,https://www.goodreads.com//book/show/34517.Reaper_Man,Reaper Man,Terry Pratchett,4.25,"88,651","2,830",352,2005,Discworld,1,,"['Fantasy', 'Fiction', 'Humor']"
546,https://www.goodreads.com//book/show/5659537-naamah-s-kiss,Naamah's Kiss,Jacqueline Carey,4.11,"13,507",668,645,2009,,1,Gaylactic Spectrum Award Nominee for Best Novel (2010),"['Fantasy', 'Romance', 'Fiction']"
547,https://www.goodreads.com//book/show/140225.The_Voyage_of_the_Dawn_Treader,The Voyage of the Dawn Treader,C.S. Lewis,4.08,"411,394","7,414",248,2006,,1,,"['Fantasy', 'Fiction', 'Classics']"
548,https://www.goodreads.com//book/show/25781.The_Iron_Dragon_s_Daughter,The Iron Dragon's Daughter,Michael Swanwick,3.68,"3,557",302,424,2012,,1,"Arthur C. Clarke Award Nominee (1994), World Fantasy Award Nominee for Best Novel (1994)","['Fantasy', 'Fiction', 'Science Fiction']"
549,https://www.goodreads.com//book/show/16087861-flame-of-sevenwaters,Flame of Sevenwaters,Juliet Marillier,4.15,"7,364",609,432,2013,,1,Aurealis Award Nominee for Fantasy Novel (2012),"['Fantasy', 'Romance', 'Historical']"
550,https://www.goodreads.com//book/show/8069828-the-crimson-crown,The Crimson Crown,Cinda Williams Chima,4.47,"39,121","2,866",598,2012,,1,,"['Fantasy', 'Young Adult', 'Fantasy']"
551,https://www.goodreads.com//book/show/6065889-the-price-of-spring,The Price of Spring,Daniel Abraham,4.08,"5,381",311,352,2009,,1,Locus Award Nominee for Best Fantasy Novel (2010),"['Fantasy', 'Fiction', 'Fantasy']"
552,https://www.goodreads.com//book/show/13815.Servant_of_the_Empire,Servant of the Empire,Raymond E. Feist,4.30,"26,404",430,827,1990,,1,,"['Fantasy', 'Fiction', 'Fantasy']"
553,https://www.goodreads.com//book/show/27014776-dark-lands,Dark Lands: Requiem,Lyn I. Kelly,4.28,650,16,216,2015,,1,,"['Drama', 'New Adult', 'Fiction']"
554,https://www.goodreads.com//book/show/33.The_Lord_of_the_Rings,The Lord of the Rings,J.R.R. Tolkien,4.50,"589,548","12,043",1216,2005,Middle-earth,1,"Hugo Award Nominee for Best All-Time Series (1966), Prometheus Hall of Fame Award (2009), International Fantasy Award for Fiction (1957), Books I Loved Best Yearly (BILBY) Awards for Older Readers (2002), Prix du Meilleur Livre Étranger for Roman (1972) ...more","['Fantasy', 'Classics', 'Fiction']"
555,https://www.goodreads.com//book/show/62478.Shadowdale,Shadowdale,Richard Awlinson,3.71,"5,536",111,335,2003,,1,,"['Fantasy', 'Dungeons and Dragons', 'Forgotten Realms']"
556,https://www.goodreads.com//book/show/317504.Mistress_of_the_Empire,Mistress of the Empire,Raymond E. Feist,4.32,"23,820",442,676,1993,,1,,"['Fantasy', 'Fiction', 'Fantasy']"
557,https://www.goodreads.com//book/show/10025305-clockwork-prince,Clockwork Prince,Cassandra Clare,4.43,"471,028","24,790",498,2011,"London, England, 1878 (United Kingdom)",1,"Teen Buckeye Book Award Nominee (2012), Children's Choice Book Award Nominee for Teen Choice Book of the Year (2012)","['Fantasy', 'Young Adult', 'Romance']"
558,https://www.goodreads.com//book/show/6342483-avempartha,Avempartha,Michael J. Sullivan,4.31,"11,446",522,331,2009,,1,,"['Fantasy', 'Fiction', 'Fantasy']"
559,https://www.goodreads.com//book/show/378.The_Phantom_Tollbooth,The Phantom Tollbooth,Norton Juster,4.16,"259,760","10,809",248,1996,,0,,"['Fantasy', 'Fiction', 'Childrens']"
560,https://www.goodreads.com//book/show/69169.God_Stalk,God Stalk,P.C. Hodgell,4.12,"2,284",161,284,1983,,1,,"['Fantasy', 'Fiction', 'Fantasy']"
561,https://www.goodreads.com//book/show/34492.Wintersmith,Wintersmith,Terry Pratchett,4.20,"57,978","1,849",325,2006,,1,"Locus Award for Best Young Adult Novel (2007), Mythopoeic Fantasy Award Nominee for Children's Literature (2007) (2016), Carnegie Medal Nominee (2008)","['Fantasy', 'Young Adult', 'Fiction']"
562,https://www.goodreads.com//book/show/1876770.Chrzest_ognia,Chrzest ognia,Andrzej Sapkowski,4.29,"64,760","2,753",336,1996,,1,,"['Fantasy', 'Fiction', 'European Literature']"
563,https://www.goodreads.com//book/show/554773.The_Iron_Tower,The Iron Tower,Dennis L. McKiernan,3.94,763,58,648,2000,,1,,"['Fantasy', 'Fiction', 'Fantasy']"
564,https://www.goodreads.com//book/show/17399863-the-call-of-agon,The Call of Agon,Dean F. Wilson,3.65,366,67,384,2013,,1,Drunken Druid Award for Book of the Year (1st Place) (2013),"['Fantasy', 'Fantasy', 'Mythology']"
565,https://www.goodreads.com//book/show/26872739-broken-blades-don-t-sing,Broken Blades Don’t Sing,Kayl Karadjian,3.89,38,23,263,2015,,1,,['Science Fiction']
566,https://www.goodreads.com//book/show/42647647-fate-forged,Fate Forged,B.P. Donigan,4.10,154,33,300,2018,,1,,"['Fantasy', 'Urban Fantasy', 'Fantasy']"
567,https://www.goodreads.com//book/show/44440654-spintec-torul-sor-ii,"Spintecătorul Sorții (Cartea Oamenilor, #1)",Miruna Drăghici,4.57,7,6,486,2018,,0,,[]
568,https://www.goodreads.com//book/show/52862903-maya-of-the-in-between,Maya of the In-between,Sita Bennett,4.77,97,17,326,2020,,1,,"['Environment', 'Climate Change', 'Science Fiction']"
569,https://www.goodreads.com//book/show/15447.The_Source_of_Magic,The Source of Magic,Piers Anthony,3.88,"23,724",423,326,1997,,1,,"['Fantasy', 'Fiction', 'Humor']"
570,https://www.goodreads.com//book/show/54775299-the-present,The Present,Kenneth Thomas,4.32,"6,363",113,200,2020,,1,,"['Science Fiction', 'Science Fiction', 'Dystopia']"
571,https://www.goodreads.com//book/show/10165761-quintana-of-charyn,Quintana of Charyn,Melina Marchetta,4.31,"14,181","1,692",516,2012,,1,,"['Fantasy', 'Young Adult', 'Romance']"
572,https://www.goodreads.com//book/show/57040.The_Morgaine_Saga,The Morgaine Saga,C.J. Cherryh,4.11,"1,732",65,707,2000,,1,,"['Fantasy', 'Science Fiction', 'Fiction']"
573,https://www.goodreads.com//book/show/25434130-the-sigil-blade,The Sigil Blade,Jeff Wilson,3.78,928,44,408,2015,,1,,"['Fantasy', 'Fiction', 'Warriors']"
574,https://www.goodreads.com//book/show/31240457-masks-of-moi-dan,Masks of Moi'dan,James Dwyer,4.93,15,3,324,2016,,0,,['Fantasy']
575,https://www.goodreads.com//book/show/33574273-a-wrinkle-in-time,A Wrinkle in Time,Madeleine L'Engle,3.99,"1,081,065","34,705",218,2017,Connecticut (United States),1,"Newbery Medal (1963), Dorothy Canfield Fisher Children's Book Award Nominee (1964), Oklahoma Sequoyah Award (1965), Margaret A. Edwards Award (1998)","['Fantasy', 'Fiction', 'Classics']"
576,https://www.goodreads.com//book/show/11399934-the-merchant-and-the-menace,The Merchant and the Menace,Daniel McHugh,3.67,190,20,442,,,1,,"['Fantasy', 'Fiction', 'Fantasy']"
577,https://www.goodreads.com//book/show/15790816-the-tyrant-s-law,The Tyrant's Law,Daniel Abraham,4.06,"9,315",484,497,2013,,1,Locus Award Nominee for Best Fantasy Novel (2014),"['Fantasy', 'Fantasy', 'Epic Fantasy']"
578,https://www.goodreads.com//book/show/125956.Black,Black: The Birth of Evil,Ted Dekker,4.19,"32,878","1,878",432,2005,,1,,"['Fantasy', 'Fiction', 'Christian Fiction']"
579,https://www.goodreads.com//book/show/25489134-the-bear-and-the-nightingale,The Bear and the Nightingale,Katherine Arden,4.09,"137,570","18,930",319,2017,Russia,1,"Locus Award Nominee for Best First Novel (2018), Goodreads Choice Award Nominee for Fantasy & for Debut Goodreads Author (2017), HWA Debut Crown Nominee for Longlist (2017), BookNest Award Nominee for Best Debut Novel (2017)","['Fantasy', 'Historical', 'Historical Fiction']"
580,https://www.goodreads.com//book/show/18122.The_Amber_Spyglass,The Amber Spyglass,Philip Pullman,4.08,"316,882","11,045",467,2003,,1,"Booker Prize Nominee for Longlist (2001), Locus Award Nominee for Best Fantasy Novel (2001), Whitbread Award for Children's Book of the Year and Book of the Year (2001), British Book Award for Children's Book of the Year (2001), Audie Award for Children's Titles Ages 8-12 (2002) ...more","['Fantasy', 'Young Adult', 'Fiction']"
581,https://www.goodreads.com//book/show/1462020.Winterbirth,Winterbirth,Brian Ruckley,3.38,"3,202",204,541,2007,,1,,"['Fantasy', 'Fiction', 'Fantasy']"
582,https://www.goodreads.com//book/show/136251.Harry_Potter_and_the_Deathly_Hallows,Harry Potter and the Deathly Hallows,J.K. Rowling,4.62,"2,959,143","68,440",759,2007,"London, England (United Kingdom)",1,"Locus Award Nominee for Best Young Adult Novel (2008), Odyssey Award Nominee (2008), Audie Award (2008), Books I Loved Best Yearly (BILBY) Awards for Older Readers (2008), Teen Read Award Nominee for Best All-Time-Fave (2010) ...more","['Fantasy', 'Young Adult', 'Fiction']"
583,https://www.goodreads.com//book/show/15776615-the-summoner,The Summoner,Randy Massey,4.21,61,20,285,2012,,1,,['Fantasy']
584,https://www.goodreads.com//book/show/12177850-a-song-of-ice-and-fire,A Song of Ice and Fire,George R.R. Martin,4.55,"55,481","1,655",5216,2011,,1,,"['Fantasy', 'Fiction', 'Science Fiction Fantasy']"
585,https://www.goodreads.com//book/show/210250.Foundling,Foundling,D.M. Cornish,3.89,"7,642",708,434,2006,,1,Aurealis Award for Young Adult Novel (2006),"['Fantasy', 'Young Adult', 'Science Fiction']"
586,https://www.goodreads.com//book/show/12652457-the-broken-eye,The Broken Eye,Brent Weeks,4.46,"52,354","2,264",846,2014,,1,"David Gemmell Legend Award Nominee for Best Fantasy Novel (2015), Goodreads Choice Award Nominee for Fantasy (2014)","['Fantasy', 'Fantasy', 'Epic Fantasy']"
587,https://www.goodreads.com//book/show/40221876-eve-of-snows,Eve of Snows,L. James Rice,4.02,131,30,488,2018,,1,Next Generation Indie Book Awards (2020),"['Fantasy', 'Fantasy', 'High Fantasy']"
588,https://www.goodreads.com//book/show/104069.Silverlock,Silverlock,John Myers Myers,3.92,"1,491",168,384,2005,,0,,"['Fantasy', 'Fiction', 'Classics']"
589,https://www.goodreads.com//book/show/7706929-wind-from-the-abyss,Wind from the Abyss,Janet E. Morris,4.14,102,8,,,,1,,"['Fantasy', 'Science Fiction', 'Science Fiction']"
590,https://www.goodreads.com//book/show/22055262-a-darker-shade-of-magic,A Darker Shade of Magic,V.E. Schwab,4.06,"226,899","28,829",400,2015,"London, England, 1819 (United Kingdom)",1,"Grand Prix de l'Imaginaire Nominee for Roman jeunesse étranger (2019), Tähtifantasia Award Nominee (2020), Goodreads Choice Award Nominee for Fantasy (2015)","['Fantasy', 'Young Adult', 'Fiction']"
591,https://www.goodreads.com//book/show/17936909-evil-among-us,Evil Among Us,J.K. Accinni,4.44,270,69,190,2013,,1,,"['Science Fiction', 'Fantasy', 'Science Fiction']"
592,https://www.goodreads.com//book/show/46777.Tithe,Tithe,Holly Black,3.72,"85,136","4,556",332,2004,New Jersey (United States),1,"Mythopoeic Fantasy Award Nominee for Children's Literature (2008), Lincoln Award Nominee (2008)","['Fantasy', 'Young Adult', 'Fantasy']"
593,https://www.goodreads.com//book/show/121127.Faith_of_the_Fallen,Faith of the Fallen,Terry Goodkind,4.08,"71,449","1,172",785,2001,,1,,"['Fantasy', 'Fiction', 'Fantasy']"
594,https://www.goodreads.com//book/show/15992895-armageddon-cometh,Armageddon Cometh,J.K. Accinni,4.35,263,90,179,2012,,1,,"['Science Fiction', 'Fantasy', 'Young Adult']"
595,https://www.goodreads.com//book/show/13038833-forge-of-darkness,Forge of Darkness,Steven Erikson,4.13,"7,736",417,662,2012,,1,Goodreads Choice Award Nominee for Fantasy (2012),"['Fantasy', 'Fantasy', 'Epic Fantasy']"
596,https://www.goodreads.com//book/show/28251.The_High_Lord,The High Lord,Trudi Canavan,4.11,"55,260","1,630",644,2004,Kyralia,1,Ditmar Award Nominee for Best Novel (2004),"['Fantasy', 'Young Adult', 'Fantasy']"
597,https://www.goodreads.com//book/show/18069284-the-vampire-king,"The Vampire King (The Horn King, #3)",Brae Wyckoff,4.88,16,5,302,2015,,0,,['Fantasy']
598,https://www.goodreads.com//book/show/17322045-hive,Hive,J.K. Accinni,4.41,354,93,184,2012,,1,,"['Science Fiction', 'Fantasy', 'Science Fiction']"
599,https://www.goodreads.com//book/show/32636.Abarat,"Abarat: Days of Magic, Nights of War",Clive Barker,4.21,"14,330",454,569,2006,,1,Bram Stoker Award for Best Work for Young Readers (2004),"['Fantasy', 'Young Adult', 'Fiction']"
600,https://www.goodreads.com//book/show/12812550-days-of-blood-starlight,Days of Blood & Starlight,Laini Taylor,4.14,"148,469","13,820",517,2012,Eretz,1,DABWAHA Romance Tournament for Best Novel with Romantic Elements (2013),"['Fantasy', 'Young Adult', 'Romance']"
601,https://www.goodreads.com//book/show/5.Harry_Potter_and_the_Prisoner_of_Azkaban,Harry Potter and the Prisoner of Azkaban,J.K. Rowling,4.57,"3,004,082","59,253",435,2004,"Hogwarts School of Witchcraft and Wizardry, 1993 (United Kingdom)",1,"Bram Stoker Award for Best Work for Young Readers (1999), Hugo Award Nominee for Best Novel (2000), Locus Award for Best Fantasy Novel (2000), Whitbread Award for Children's Book of the Year (1999), Mythopoeic Fantasy Award for Children's Literature (2008) ...more","['Fantasy', 'Young Adult', 'Fiction']"
602,https://www.goodreads.com//book/show/846424.Shadows_of_Sanctuary,Shadows of Sanctuary,Robert Lynn Asprin,3.82,"2,768",50,338,1985,,1,"Locus Award for Best Anthology (1982), Balrog Award for Best Collection/Anthology (1982)","['Fantasy', 'Fiction', 'Anthologies']"
603,https://www.goodreads.com//book/show/13830041-veil-of-the-dragon,Veil of the Dragon,Tom Barczak,3.85,33,11,284,2012,,1,,['Fantasy']
604,https://www.goodreads.com//book/show/13999.To_Light_a_Candle,To Light a Candle,Mercedes Lackey,4.12,"9,575",163,856,2006,,1,,"['Fantasy', 'Fiction', 'Fantasy']"
605,https://www.goodreads.com//book/show/2443516.An_Autumn_War,An Autumn War,Daniel Abraham,4.03,"6,431",260,366,2008,,1,Locus Award Nominee for Best Fantasy Novel (2009),"['Fantasy', 'Fiction', 'Fantasy']"
606,https://www.goodreads.com//book/show/568116.Hero_in_the_Shadows,Hero in the Shadows,David Gemmell,4.28,"7,076",133,448,2000,,1,,"['Fantasy', 'Fiction', 'Fantasy']"
607,https://www.goodreads.com//book/show/811161.A_Betrayal_in_Winter,A Betrayal in Winter,Daniel Abraham,3.89,"6,528",329,320,2007,Machi,1,,"['Fantasy', 'Fiction', 'Fantasy']"
608,https://www.goodreads.com//book/show/10429092-the-girl-of-fire-and-thorns,The Girl of Fire and Thorns,Rae Carson,3.79,"76,745","7,277",423,2011,,1,"Locus Award Nominee for Best First Novel (2012), William C. Morris YA Debut Award Nominee (2012), Andre Norton Award Nominee (2011), Ohioana Book Award for Young Adult (2012), CYBILS Award Nominee for Fantasy & Science Fiction (Young Adult) (2011)","['Fantasy', 'Young Adult', 'Romance']"
609,https://www.goodreads.com//book/show/5907.The_Hobbit_or_There_and_Back_Again,"The Hobbit, or There and Back Again",J.R.R. Tolkien,4.28,"3,044,141","51,224",366,2002,Middle-earth,1,"Keith Barker Millennium Book Award, Books I Loved Best Yearly (BILBY) Awards for Older Readers (1997), Mythopoeic Scholarship Award for Inklings Studies (1990)","['Fantasy', 'Classics', 'Fiction']"
610,https://www.goodreads.com//book/show/16482.Empire_of_the_East,Empire of the East,Fred Saberhagen,3.93,"1,290",73,512,2003,,1,,"['Fantasy', 'Science Fiction', 'Fiction']"
611,https://www.goodreads.com//book/show/13833.Emperor_Mage,Emperor Mage,Tamora Pierce,4.22,"63,889",959,358,2005,,1,,"['Fantasy', 'Young Adult', 'Fiction']"
612,https://www.goodreads.com//book/show/34728667-children-of-blood-and-bone,Children of Blood and Bone,Tomi Adeyemi,4.10,"176,571","25,540",544,2018,,1,"Locus Award Nominee for First Novel (2019), William C. Morris YA Debut Award Nominee (2019), Audie Award for Audiobook of the Year (2019), Rhode Island Teen Book Award Nominee (2020), British Fantasy Award Nominee for Best Newcomer (Sydney J. Bounds Award) (2019) ...more","['Fantasy', 'Young Adult', 'Fiction']"
613,https://www.goodreads.com//book/show/32638.The_Thief_of_Always,The Thief of Always,Clive Barker,4.20,"29,198","1,943",225,1992,,0,,"['Fantasy', 'Horror', 'Fiction']"
614,https://www.goodreads.com//book/show/284440.Skulduggery_Pleasant,Skulduggery Pleasant,Derek Landy,4.13,"57,325","4,394",392,2007,Ireland,1,"Mythopoeic Fantasy Award Nominee for Children's Literature (2008), Odyssey Award Nominee (2008), Red House Children's Book Award for Older Readers & Overall (2008), Bolton Children's Book Award (2008), California Young Readers Medal Nominee for Middle School/Junior High (2011) ...more","['Fantasy', 'Young Adult', 'Mystery']"
615,https://www.goodreads.com//book/show/176789.When_Darkness_Falls,When Darkness Falls,Mercedes Lackey,4.18,"7,275",149,608,2007,,1,,"['Fantasy', 'Fiction', 'Fantasy']"
616,https://www.goodreads.com//book/show/12174312-percepliquis,Percepliquis,Michael J. Sullivan,4.56,"8,130",426,620,2012,,1,Goodreads Choice Award Nominee for Fantasy (2012),"['Fantasy', 'Fantasy', 'Epic Fantasy']"
617,https://www.goodreads.com//book/show/46202.Magic_Study,Magic Study,Maria V. Snyder,4.02,"75,493","4,847",392,2006,Sitia,1,RITA Award by Romance Writers of America Nominee for Paranormal Romance (2007),"['Fantasy', 'Young Adult', 'Fantasy']"
618,https://www.goodreads.com//book/show/1695319.Night_Winds,Night Winds,Karl Edward Wagner,4.28,883,52,286,1979,,1,"Locus Award Nominee for Best Single Author Collection (1979), World Fantasy Award Nominee for Best Anthology/Collection (1979), Balrog Award Nominee for Best Short Fiction for ""Undertow"" (1979)","['Fantasy', 'Heroic Fantasy', 'Sword and Sorcery']"
